region.id,casa.ant.med,poblacion,casas.num,ingreso.med,cuartos.prom,habitaciones.prom,ocupantes.prom,valor.med.log
7591,38,1518,425,2.3382,1.04,4.835294118,3.571764706,11.54248427
7592,35,1055,243,2.375,1.016460905,4.440329218,4.341563786,11.44678566
7593,39,475,123,1.2083,1.048780488,5.219512195,3.861788618,11.43604442
7594,37,1372,406,1.9605,1.088669951,5.219211823,3.379310345,11.57307939
7595,40,901,257,2.8269,1.058365759,5.089494163,3.505836576,11.49272276
7596,38,733,206,3.3804,1.082524272,5.830097087,3.558252427,11.5693058
7597,35,1957,404,2.4537,0.967821782,3.915841584,4.844059406,11.42409425
7598,32,1211,279,2.1838,0.953405018,4.05734767,4.340501792,11.49577931
7599,41,1086,278,2.4632,1.028776978,5.309352518,3.90647482,11.62357199
7600,36,268,77,3.9,0.922077922,5.272727273,3.480519481,11.65961984
7601,34,1183,286,2.6812,1.006993007,4.77972028,4.136363636,11.55310725
7602,36,1395,381,2.8493,1.094488189,5.853018373,3.661417323,11.60459265
7603,36,603,191,3.5687,0.863874346,4.832460733,3.157068063,11.70106341
7604,37,1207,351,2.4821,1.042735043,5.250712251,3.438746439,11.61728548
7605,37,1042,254,2.2121,0.854330709,4.043307087,4.102362205,11.49882654
7606,37,699,196,2.9643,1.086734694,5.316326531,3.566326531,11.54442413
7607,36,1154,279,3.3095,1.107526882,5.47311828,4.136200717,11.56646623
7608,39,1055,322,3.2375,0.99378882,5.453416149,3.276397516,11.56361858
7609,40,330,95,3.0972,1.073684211,5.463157895,3.473684211,11.59450545
7610,36,775,224,5.5591,0.991071429,5.410714286,3.459821429,11.82407989
7611,37,1016,250,2.125,1.12,4.596,4.064,11.53174722
7612,35,1335,311,1.6574,1.006430868,3.209003215,4.292604502,11.53761808
7613,35,1782,343,2.1949,1.002915452,3.658892128,5.195335277,11.46268425
7614,35,763,189,2.6719,1.063492063,4.455026455,4.037037037,11.60641581
7615,41,1204,323,3.0417,1.13622291,6.009287926,3.72755418,11.64131868
7616,36,1872,514,3.1667,1,5.054474708,3.642023346,11.67589429
7617,16,3944,1493,5.1948,0.997320831,5.848626926,2.641661085,12.22342128
7618,25,5237,1496,5.9684,0.995320856,6.413101604,3.500668449,12.17199867
7619,25,888,216,5.3307,0.958333333,5.12037037,4.111111111,12.24047407
7620,22,4721,1342,4.8438,1.018628912,5.490312966,3.517883756,12.26951682
7621,19,1032,364,3.8125,1.153846154,4.755494505,2.835164835,12.24577401
7622,18,3704,1216,4.25,1.038651316,5.601973684,3.046052632,12.03883673
7623,26,1852,452,6.0531,1.053097345,6.685840708,4.097345133,12.13565018
7624,25,1087,328,5.293,0.993902439,7.085365854,3.31402439,12.24047407
7625,24,4558,1327,5.542,1.006028636,6.835719668,3.434815373,12.19349386
7626,33,1484,318,4.3527,1.047169811,5.298742138,4.666666667,12.02574909
7627,29,2115,475,3.7466,1.029473684,5.446315789,4.452631579,12.03528432
7628,26,701,188,6.5799,0.888297872,5.835106383,3.728723404,12.18892649
7629,27,403,97,5.144,1.010309278,5.041237113,4.154639175,12.10514673
7630,27,1697,546,3.8633,0.976190476,4.26007326,3.108058608,12.14366519
7631,18,3887,1322,3.4712,1.06580938,4.480332829,2.940242057,12.17767317
7632,11,1897,622,3.5094,0.991961415,3.655948553,3.049839228,12.00089179
7633,33,843,200,3.5,1.04,4.48,4.215,12.11724143
7634,34,1396,515,5.061,1.083495146,5.081553398,2.710679612,12.29225034
7635,23,2321,731,4.7393,1.093023256,4.960328317,3.175102599,12.3796057
7636,24,2819,893,4.1378,1,4.582306831,3.156774916,12.28534583
7637,26,3680,1027,4.174,1.014605648,4.465433301,3.583252191,12.23125294
7638,21,2689,913,3.4375,0.986856517,4.800657174,2.945235487,12.29591335
7639,19,3993,1412,5.0532,1.089235127,4.973796034,2.827903683,12.29316735
7640,21,4185,1582,4.526,1.025916561,6.285714286,2.645385588,12.7050281
7641,30,2813,752,5.3849,1.010638298,4.807180851,3.740691489,12.29087325
7642,29,2046,488,5.2034,1.040983607,5.645491803,4.192622951,12.26622657
7643,36,1427,320,4.4015,1.04375,4.978125,4.459375,12.02515011
7644,33,1650,329,4.3687,1.024316109,4.85106383,5.015197568,12.06393288
7645,37,803,216,5.2287,1.009259259,4.365740741,3.717592593,12.16055213
7646,10,1769,553,3.9286,1.032549729,3.401446655,3.198915009,11.64395373
7647,42,811,218,3.8621,0.95412844,3.967889908,3.720183486,12.01551728
7648,38,1130,334,4.4821,1.008982036,4.811377246,3.383233533,12.15845679
7649,39,763,229,4.25,1.087336245,5.925764192,3.331877729,12.20757152
7650,28,3287,881,4.8508,1.023836549,5.332576617,3.730987514,12.28257062
7651,24,3728,1252,3.9227,1.019968051,5.034345048,2.977635783,12.24817382
7652,28,717,142,4.5469,1.183098592,6.197183099,5.049295775,12.07653327
7653,28,1623,429,4.35,0.967365967,5.016317016,3.783216783,12.20856953
7654,34,717,242,3.1667,1.012396694,4.644628099,2.962809917,12.13832899
7655,24,2064,629,3.5518,1.158982512,4.86327504,3.281399046,12.1259466
7656,28,1575,420,4.1292,1.033333333,3.90952381,3.75,12.2155278
7657,28,4753,1033,3.6477,1.039690223,4.928363988,4.601161665,11.67334219
7658,28,3211,841,4.4539,1.023781213,4.88941736,3.818073722,12.16629178
7659,28,627,192,3.4583,1.067708333,4.28125,3.265625,12.02154867
7660,35,1007,269,4.0219,1.014869888,4.204460967,3.743494424,12.03350338
7661,38,1358,399,4.0687,1.07518797,4.832080201,3.403508772,11.98480234
7662,42,1018,328,4.4474,0.911585366,4.176829268,3.103658537,11.98417831
7663,44,1115,358,3.9091,1.12849162,5.005586592,3.11452514,12.06910679
7664,43,871,276,3.7083,0.985507246,5.166666667,3.155797101,12.07368346
7665,38,601,187,2.8837,1.032085561,4.240641711,3.213903743,12.07880729
7666,5,1453,158,4.125,1.183544304,5.734177215,9.196202532,12.05466819
7667,39,673,172,3.7143,0.953488372,4.994186047,3.912790698,11.97161533
7668,39,1127,320,3.525,1.0125,4.61875,3.521875,11.97035031
7669,38,1011,269,3.6908,1.048327138,4.962825279,3.758364312,11.96718074
7670,39,1034,328,4.5382,0.981707317,4.972560976,3.152439024,12.0179342
7671,36,1348,314,3.622,1.01910828,4.968152866,4.292993631,12.06681058
7672,34,1414,442,3.7238,0.988687783,4.791855204,3.199095023,12.02455077
7673,33,1626,457,3.5556,1.118161926,4.951859956,3.557986871,12.05989014
7674,34,1179,337,3.2188,1.112759644,4.623145401,3.49851632,12.01430663
7675,36,1669,444,4.6976,0.943693694,5.362612613,3.759009009,12.05000346
7676,36,713,194,4.8542,0.953608247,4.365979381,3.675257732,12.02814144
7677,36,711,219,4.5699,0.96347032,5.598173516,3.246575342,12.04824856
7678,33,547,169,5.3146,1.071005917,5.201183432,3.236686391,12.03528432
7679,31,1157,390,3.5455,1.074358974,5.084615385,2.966666667,12.03350338
7680,37,1183,338,4.1449,1.053254438,5.769230769,3.5,12.07425407
7681,35,1388,386,4.0774,0.992227979,5.225388601,3.595854922,12.05292147
7682,36,707,234,4.375,0.927350427,4.803418803,3.021367521,12.06968002
7683,33,1205,335,3.1397,0.970149254,4.4,3.597014925,12.02455077
7684,32,729,177,4.3,1.073446328,5.740112994,4.118644068,11.9270199
7685,34,983,264,4.1767,0.996212121,5.356060606,3.723484848,11.96145006
7686,33,460,118,3.1607,1.093220339,5.415254237,3.898305085,12.14950229
7687,35,845,284,4.5769,1.063380282,5.711267606,2.975352113,12.13403944
7688,34,2171,720,3.7308,1.084722222,5.048611111,3.015277778,12.19045126
7689,27,995,354,4.5694,1.031073446,4.706214689,2.810734463,12.22734478
7690,36,1105,363,4.8036,0.920110193,5.644628099,3.044077135,12.47342445
7691,34,841,277,6.1814,1.025270758,7.028880866,3.036101083,13.02497103
7692,34,941,356,6.4319,0.938202247,6.514044944,2.643258427,13.02210096
7693,34,617,252,6.7501,1.107142857,6.837301587,2.448412698,12.89921983
7694,33,2025,750,3.183,1.118666667,4.132,2.7,12.16055213
7695,38,877,275,4.625,0.96,4.730909091,3.189090909,12.16159816
7696,29,1278,550,4.3882,1.058181818,5.061818182,2.323636364,12.4745719
7697,35,802,280,5.752,1,5.728571429,2.864285714,12.58107855
7698,34,1243,466,6.0723,0.967811159,6.143776824,2.667381974,12.60216059
7699,38,956,350,4.4125,0.994285714,6.014285714,2.731428571,12.41308681
7700,36,698,240,4.8523,0.979166667,5.941666667,2.908333333,12.4961269
7701,35,471,153,3.2,0.947712418,4.62745098,3.078431373,12.19298741
7702,36,837,267,4.6992,1.104868914,6.588014981,3.134831461,12.43678746
7703,36,958,335,4.4732,1.017910448,5.770149254,2.859701493,12.49125159
7704,38,557,228,4,0.885964912,4.561403509,2.442982456,12.44784166
7705,34,1333,503,4.0536,1.07554672,5.45526839,2.650099404,12.53249455
7706,35,706,250,4.5625,1,6,2.824,12.4431191
7707,34,823,292,5.4042,1.017123288,5.945205479,2.818493151,12.39503875
7708,37,778,344,3.9036,0.968023256,4.968023256,2.261627907,12.69649146
7709,44,822,314,6.7744,1.076433121,5.770700637,2.617834395,12.59167512
7710,42,630,219,6.8564,1.04109589,6.452054795,2.876712329,12.61153775
7711,37,600,236,5.2015,1.029661017,6.194915254,2.542372881,12.6181823
7712,36,891,348,3.6635,1.020114943,5.58045977,2.560344828,12.5500169
7713,33,1397,477,3.1083,1.016771488,5.06918239,2.928721174,12.56199731
7714,31,686,211,4,1.090047393,4.990521327,3.251184834,12.48066948
7715,36,1211,452,5.0526,1.015486726,6.088495575,2.67920354,12.50543622
7716,35,825,316,5.2485,0.990506329,5.737341772,2.610759494,12.68788132
7717,33,1166,548,2.7317,1.051094891,4.368613139,2.127737226,12.48635239
7718,34,373,139,3.5481,0.992805755,3.755395683,2.683453237,12.4874851
7719,24,3792,1735,3.1104,1.067435159,3.839769452,2.185590778,12.34583459
7720,35,1196,488,3.8427,1.010245902,5.471311475,2.450819672,12.5549674
7721,37,786,256,4.4375,1.0234375,5.6015625,3.0703125,12.40860524
7722,32,1036,385,5.0258,0.981818182,5.449350649,2.690909091,12.45058622
7723,31,1047,472,3.3292,1.099576271,4.68220339,2.218220339,12.5109805
7724,33,973,364,4.675,1.07967033,6.06043956,2.673076923,12.55320218
7725,36,909,325,5.1587,0.981538462,5.996923077,2.796923077,12.60013971
7726,17,736,342,3.2011,1.014619883,3.523391813,2.152046784,11.99843328
7727,27,4673,1505,2.5893,1.081727575,4.209966777,3.104983389,12.12105927
7728,27,466,133,3.0909,1.07518797,4.360902256,3.503759398,12.14153412
7729,28,1932,835,2.4925,1.034730539,3.675449102,2.313772455,12.08503432
7730,38,1775,445,3.5227,1.029213483,4.584269663,3.988764045,12.21800122
7731,36,615,206,4.1786,0.888349515,4.776699029,2.985436893,12.21354466
7732,31,2313,801,3.2237,1.064918851,4.657927591,2.887640449,12.29316735
7733,31,1647,664,3.3681,1.094879518,4.826807229,2.480421687,12.3189548
7734,32,1075,442,4.4279,0.990950226,4.671945701,2.432126697,12.33005863
7735,30,1676,587,4.6583,1.069846678,5.27427598,2.855195911,12.2419223
7736,34,1578,488,3.1496,1.05942623,4.348360656,3.233606557,12.16472968
7737,19,1222,452,2.6862,0.988938053,3.966814159,2.703539823,12.18484901
7738,31,1612,708,2.9205,1.093220339,4.012711864,2.276836158,12.18892649
7739,35,1561,606,4.0039,0.991749175,4.929042904,2.575907591,12.33050022
7740,36,992,363,4.2594,0.939393939,5.366391185,2.732782369,12.39834453
7741,37,1003,323,3.3289,0.99380805,4.93498452,3.105263158,12.20457152
7742,35,1592,614,2.7875,1.143322476,4.483713355,2.592833876,12.25008953
7743,25,1685,751,3.6936,1.050599201,4.44873502,2.2436751,12.38128566
7744,25,1128,429,3.7614,1.009324009,4.540792541,2.629370629,12.45254202
7745,25,3317,1119,3.9352,1.09383378,5.071492404,2.964253798,12.35836446
7746,42,1034,339,4.9808,1.020648968,5.424778761,3.050147493,12.26575565
7747,34,1084,410,3.3411,0.985365854,4.256097561,2.643902439,12.30365297
7748,36,1134,358,4.4881,0.980446927,5.759776536,3.167597765,12.29637028
7749,35,1799,546,3.9327,1.023809524,4.355311355,3.294871795,12.15740747
7750,36,1232,386,4.375,1.03626943,4.896373057,3.191709845,12.1237774
7751,40,804,282,4.3194,0.996453901,4.734042553,2.85106383,12.19804047
7752,28,912,245,2.5875,1.028571429,4.236734694,3.72244898,11.99040111
7753,30,646,211,2.5208,1.109004739,4.336492891,3.061611374,12.11614794
7754,19,1561,740,3.1369,1.025675676,4.12972973,2.109459459,12.19045126
7755,34,491,144,4.6389,0.916666667,4.736111111,3.409722222,12.06566049
7756,35,381,124,3.7917,0.983870968,5,3.072580645,12.12214741
7757,35,857,251,3.6917,1.111553785,6.047808765,3.414342629,12.19349386
7758,35,261,105,4.9375,0.99047619,5.342857143,2.485714286,12.12160349
7759,34,552,164,4.9107,0.987804878,5.585365854,3.365853659,12.31043266
7760,36,569,201,4.475,1.014925373,5.452736318,2.830845771,12.11340896
7761,34,1087,423,3.0465,1.115839243,4.754137116,2.569739953,12.14313285
7762,40,399,99,4.875,1.01010101,5.181818182,4.03030303,12.02933547
7763,36,719,201,4.2679,1,5.373134328,3.577114428,12.07710226
7764,36,490,130,3.6389,1.115384615,5.584615385,3.769230769,12.02933547
7765,35,809,246,4.7813,1.008130081,4.678861789,3.288617886,11.98292909
7766,29,597,163,4.9609,1.018404908,5.45398773,3.662576687,12.13725833
7767,22,1231,457,4.0878,1.032822757,4.334792123,2.693654267,11.94275793
7768,29,411,113,2.6397,1,4.469026549,3.637168142,12.01005776
7769,14,1546,464,3.7969,1.301724138,5.105603448,3.331896552,11.97917205
7770,34,1356,324,3.4211,1.058641975,4.882716049,4.185185185,11.85722414
7771,36,990,268,4.0517,1.01119403,5.380597015,3.694029851,11.99658542
7772,35,1491,428,3.7383,0.978971963,4.658878505,3.48364486,12.02094716
7773,35,1238,320,4.9732,1.046875,4.975,3.86875,12.01370075
7774,36,1100,322,5.1187,0.922360248,4.816770186,3.416149068,12.03231432
7775,30,920,410,0.9946,1.12195122,3.331707317,2.243902439,11.9823039
7776,36,862,285,3.7604,0.978947368,4.263157895,3.024561404,11.97477091
7777,37,771,224,4.2132,0.991071429,4.964285714,3.441964286,12.01127357
7778,35,1072,301,3.2708,1.079734219,5.491694352,3.561461794,11.98105233
7779,30,2744,895,2.8608,1.052513966,3.641340782,3.065921788,12.01733052
7780,29,1978,548,3.1957,1.040145985,4.355839416,3.609489051,11.97791655
7781,18,1200,365,2.895,1.084931507,4.309589041,3.287671233,11.89750736
7782,24,4516,1050,4.1387,0.994285714,4.647619048,4.300952381,11.96844977
7783,21,1489,621,3.2031,1.128824477,4.610305958,2.397745572,12.10459348
7784,36,909,275,4.6731,0.985454545,4.945454545,3.305454545,12.06277948
7785,35,1558,427,4.023,1.084309133,5.217798595,3.648711944,11.96844977
7786,41,642,125,1.875,1.032,4.4,5.136,11.69441334
7787,36,975,239,3.1897,0.949790795,4.380753138,4.079497908,11.9511804
7788,37,882,236,4.4167,1.076271186,4.919491525,3.737288136,11.97035031
7789,26,1538,449,5.1104,0.917594655,5.530066815,3.425389755,12.30365297
7790,29,964,222,4.537,0.977477477,5.126126126,4.342342342,12.12973141
7791,17,2008,512,3.0777,1.0625,4.341796875,3.921875,11.98791664
7792,35,1651,265,3.125,1.033962264,4.320754717,6.230188679,11.6977439
7793,28,1545,269,3.0357,1.022304833,3.847583643,5.743494424,11.72318639
7794,35,1412,274,3.1917,1.058394161,3.908759124,5.153284672,11.65181746
7795,37,981,225,3.2857,1.151111111,5.12,4.36,11.9421071
7796,39,1849,518,3.8846,1.054054054,4.83011583,3.569498069,12.00823128
7797,42,776,228,3.8672,0.98245614,4.416666667,3.403508772,11.99966329
7798,45,1180,337,4.6406,1.047477745,5.270029674,3.50148368,12.03883673
7799,44,733,237,4.2083,1,4.924050633,3.092827004,12.03350338
7800,42,1155,368,3.558,1.010869565,4.804347826,3.138586957,11.98978057
7801,37,742,242,4.0461,1.066115702,4.739669421,3.066115702,11.94145585
7802,33,2533,689,3.1441,1.044992743,4.827285922,3.676342525,12.07994237
7803,43,776,246,4.325,0.987804878,5.028455285,3.154471545,12.01974307
7804,40,1229,378,4.4167,0.997354497,4.973544974,3.251322751,12.07025292
7805,41,603,179,3.7321,0.927374302,4.659217877,3.368715084,12.02873863
7806,42,708,204,3.6875,1.053921569,5.637254902,3.470588235,12.05233855
7807,42,717,219,4.0926,0.98173516,4.525114155,3.273972603,12.01005776
7808,27,2465,811,3.099,1.087546239,4.191122072,3.03945746,12.02335101
7809,34,1483,443,4.4934,0.984198646,5.060948081,3.347629797,12.1313491
7810,37,768,206,4.75,0.980582524,5.150485437,3.72815534,11.99473414
7811,37,740,183,3.6,0.956284153,4.349726776,4.043715847,11.96017211
7812,36,498,137,4.7159,1.03649635,5.613138686,3.635036496,12.11231127
7813,35,602,185,3.5865,1.097297297,5.372972973,3.254054054,12.08953883
7814,35,1465,470,4.4896,1.053191489,5.540425532,3.117021277,12.1259466
7815,26,2471,863,3.5052,1.034762457,4.835457706,2.863267671,12.18586994
7816,35,772,233,4.375,0.845493562,4.888412017,3.313304721,12.22930077
7817,35,868,272,3.5893,1.117647059,5.966911765,3.191176471,12.52815614
7818,34,1549,545,3.2069,1.089908257,4.601834862,2.842201835,12.37370349
7819,35,1084,240,5.0753,1.120833333,5.5125,4.516666667,12.08953883
7820,36,748,278,5.1423,1,4.845323741,2.690647482,12.11778773
7821,36,617,211,3.8824,1.09478673,5.156398104,2.924170616,12.17096347
7822,36,749,261,3.5772,1.01532567,5.486590038,2.869731801,12.24240457
7823,36,1023,394,3,0.979695431,5.210659898,2.596446701,12.28580761
7824,38,827,265,4.7663,1.01509434,5.566037736,3.120754717,12.16316514
7825,36,910,306,4.4948,1.032679739,6.428104575,2.973856209,12.15793227
7826,37,578,175,4.375,0.977142857,5.325714286,3.302857143,12.08728911
7827,26,1150,429,3.5972,1.097902098,5,2.680652681,12.32740493
7828,34,974,404,3.0703,1.014851485,4.371287129,2.410891089,12.10514673
7829,32,1371,431,3.1204,1.09512761,4.596287703,3.180974478,12.22685518
7830,35,1299,335,4.0313,1.044776119,4.746268657,3.87761194,12.00273172
7831,38,760,208,2.9643,0.985576923,4.331730769,3.653846154,11.90090526
7832,20,1855,662,2.809,1.113293051,4.305135952,2.802114804,11.88172659
7833,28,2399,594,2.7339,1.037037037,4.057239057,4.038720539,11.96208843
7834,28,3013,673,2.9531,1.098068351,4.341753343,4.476968796,11.75272946
7835,35,1415,367,3.0967,0.920980926,3.822888283,3.855585831,11.87756858
7836,35,610,147,3.3182,0.789115646,3.904761905,4.149659864,11.80035751
7837,25,1721,507,2.3456,1.140039448,4.049309665,3.394477318,11.8920466
7838,6,2467,712,3.1507,1.189606742,4.838483146,3.46488764,11.87756858
7839,12,3215,854,2.8681,1.162763466,4.277517564,3.764637002,11.64570658
7840,42,748,195,3.8,0.856410256,4.38974359,3.835897436,11.8899911
7841,37,1237,344,3.9333,0.837209302,4.35755814,3.595930233,11.99720175
7842,25,1177,410,2.4333,1.07804878,4.168292683,2.870731707,11.9511804
7843,32,1888,366,3.5461,0.99726776,3.967213115,5.158469945,11.89409788
7844,32,933,209,2.7292,1.086124402,3.722488038,4.464114833,11.87617872
7845,31,2625,576,3.0909,1.046875,4.402777778,4.557291667,11.92437264
7846,34,1960,338,3.1012,0.946745562,3.692307692,5.798816568,11.85225077
7847,38,389,108,2.1859,1.046296296,4.472222222,3.601851852,11.87617872
7848,6,1201,487,1.7344,1.100616016,3.39835729,2.466119097,11.8899911
7849,52,47,8,7.2423,1.5,7.875,5.875,12.76568843
7850,11,3637,873,2.6328,1.008018328,4.129438717,4.166093929,11.98729455
7851,25,4149,1362,2.6742,1.074889868,4.328928047,3.046255507,11.78979934
7852,30,4196,921,3.274,1.080347448,4.805646037,4.555917481,11.90699253
7853,24,2688,1035,2.52,1.055072464,4.088888889,2.597101449,11.8913619
7854,33,2319,647,3.407,0.99072643,4.401854714,3.58423493,12.15898104
7855,46,599,214,3.2813,1.023364486,4.392523364,2.799065421,12.15950501
7856,30,1181,383,2.9779,1.039164491,4.422976501,3.083550914,12.04060821
7857,36,886,347,3.4868,1.008645533,5.227665706,2.553314121,12.24721459
7858,33,2368,845,2.8906,1.026035503,4.340828402,2.802366864,12.23027733
7859,33,1774,705,2.9292,1.114893617,4.066666667,2.516312057,12.11942484
7860,36,361,139,5.0395,0.899280576,4.309352518,2.597122302,12.32740493
7861,36,788,291,3.625,1.048109966,5.075601375,2.70790378,12.18484901
7862,39,883,291,3.3375,0.969072165,4.738831615,3.034364261,12.10126753
7863,35,686,236,3.9038,1.105932203,6.177966102,2.906779661,12.21948233
7864,35,1885,673,2.9375,1.084695394,5.167904903,2.80089153,12.23805569
7865,22,5162,1879,2.9293,1.043108036,3.659393294,2.747205961,12.04824856
7866,29,2030,781,2.5432,1.085787452,3.413572343,2.599231754,12.10569967
7867,38,756,256,4.125,1.1015625,4.7734375,2.953125,12.0662357
7868,25,983,488,2.6184,1.145491803,3.62295082,2.014344262,12.4041035
7869,40,1305,544,3.1923,1.049632353,4.308823529,2.398897059,12.16472968
7870,32,1981,956,2.2027,1.071129707,3.230125523,2.072175732,12.16888985
7871,29,1723,678,2.7121,1.087020649,4.163716814,2.541297935,12.01672647
7872,37,740,243,4.9107,0.979423868,4.769547325,3.04526749,12.09848743
7873,39,1048,330,4.5735,1.027272727,5.284848485,3.175757576,12.18331566
7874,30,1662,539,4.0507,1.07606679,4.816326531,3.083487941,12.09793049
7875,33,866,268,4.1708,1.029850746,4.664179104,3.231343284,12.07254125
7876,41,1119,341,4.3646,1.005865103,4.48973607,3.281524927,11.99164103
7877,24,2085,881,2.6641,1.114642452,3.751418842,2.366628831,12.03290903
7878,29,1747,617,3.3713,1.068071313,4.359805511,2.831442464,12.1970319
7879,19,1761,667,4.0911,1.061469265,4.802098951,2.64017991,12.38714342
7880,33,795,297,4.6713,0.855218855,4.643097643,2.676767677,12.35363021
7881,15,1772,618,5.0417,0.96763754,5.265372168,2.867313916,12.39172199
7882,21,1919,977,2.5057,1.106448311,3.852610031,1.964176049,11.95953252
7883,36,557,210,3.0795,1.038095238,5.157142857,2.652380952,12.29408352
7884,32,1131,461,3.5278,0.995661605,3.878524946,2.453362256,12.0203453
7885,20,2326,822,3.3304,1.055961071,4.425790754,2.829683698,12.17870145
7886,21,4396,1649,3.0989,1.075197089,4.013341419,2.665858096,12.05175529
7887,17,3059,853,5.7619,0.982415006,5.635404455,3.586166471,12.60249701
7888,17,1387,364,6.299,1.087912088,6.478021978,3.81043956,12.56304754
7889,17,3844,1068,6.5901,1.004681648,6.729400749,3.599250936,12.72902445
7890,18,2952,754,5.8855,1.025198939,6.535809019,3.915119363,12.65651112
7891,16,2668,810,5.748,1.018518519,6.091358025,3.29382716,12.55743349
7892,17,1422,524,4.2619,1.028625954,4.59351145,2.713740458,11.84725255
7893,18,1303,386,6.1968,0.971502591,6.310880829,3.375647668,12.75042975
7894,18,1945,509,5.7652,1.092337917,6.689587426,3.821218075,12.60853324
7895,17,1378,386,5.8733,0.992227979,5.852331606,3.569948187,12.56723749
7896,19,2621,661,6.2427,1.025718608,6.446293495,3.965204236,12.57314337
7897,17,2104,579,5.6818,0.970639033,6.331606218,3.633851468,12.73346036
7898,16,2196,564,7.0113,1.074468085,6.686170213,3.893617021,12.67513834
7899,16,3045,893,5.0778,1.050391937,6.274356103,3.409854423,12.59031412
7900,16,1985,603,5.4089,1.03814262,4.728026534,3.291873964,12.4897467
7901,16,1368,387,5.93,1.015503876,5.958656331,3.534883721,12.53393651
7902,18,2794,763,5.6917,1.077326343,6.062909567,3.661861075,12.52488995
7903,21,1671,470,7.2628,0.929787234,6.106382979,3.555319149,12.68447838
7904,16,1377,395,6.5513,0.989873418,6.774683544,3.486075949,12.76683064
7905,16,2527,704,6.0142,1.03125,6.890625,3.589488636,12.98860339
7906,18,4276,1228,6.5515,0.994299674,6.552117264,3.482084691,12.67482549
7907,21,1588,568,4.3397,1.098591549,5.373239437,2.795774648,12.49911532
7908,19,5026,1345,6.3093,1.019330855,6.037174721,3.736802974,12.56549382
7909,19,572,175,5.7039,0.994285714,5.674285714,3.268571429,12.53393651
7910,27,1840,719,3.6417,1.02364395,4.26286509,2.559109875,12.24577401
7911,27,1887,567,3.8654,1.119929453,5.500881834,3.328042328,12.18229212
7912,32,1679,360,3.5562,1.072222222,5.052777778,4.663888889,11.8913619
7913,33,2045,426,4,1.021126761,5.002347418,4.800469484,11.88930499
7914,27,1014,204,3.825,0.911764706,4.524509804,4.970588235,11.9797992
7915,30,2685,496,3.2639,1.046370968,3.83266129,5.413306452,11.69608001
7916,26,931,275,5.1645,0.981818182,5.48,3.385454545,12.40860524
7917,23,2012,556,4.1406,0.992805755,4.561151079,3.618705036,12.21006467
7918,28,1613,429,3.6339,1.016317016,5.592074592,3.75990676,12.30183727
7919,31,2098,697,3.9837,1.044476327,5.018651363,3.010043042,12.41308681
7920,31,1703,472,3.7091,1.097457627,6.235169492,3.608050847,12.3278477
7921,28,1347,330,3.425,1.066666667,5.421212121,4.081818182,12.15319916
7922,26,539,186,3.2679,0.930107527,4.182795699,2.897849462,12.37370349
7923,29,1969,737,3.5268,1.062415197,4.423337856,2.671641791,12.28071619
7924,29,684,248,3.3333,0.947580645,4.10483871,2.758064516,12.20005457
7925,31,2042,593,3.625,1.011804384,4.008431703,3.443507589,12.04590389
7926,31,1806,553,4.8448,1.045207957,5.254972875,3.265822785,12.17870145
7927,23,2380,825,4.54,1.103030303,5.347878788,2.884848485,12.26951682
7928,27,1061,320,4.7917,0.921875,4.98125,3.315625,12.29087325
7929,22,682,216,6,0.944444444,4.884259259,3.157407407,12.16159816
7930,28,2997,896,3.7961,1.058035714,4.705357143,3.344866071,11.99966329
7931,25,2827,860,3.3438,1.108139535,4.297674419,3.287209302,11.94015206
7932,26,4367,1437,4.7953,1.011830202,4.8434238,3.038970077,12.25913937
7933,20,3841,1195,4.0542,1.030125523,4.722175732,3.214225941,12.03409738
7934,27,1660,560,5.7965,1.028571429,6.216071429,2.964285714,12.33797772
7935,26,1644,581,6.2519,1.012048193,7.330464716,2.829604131,12.75332663
7936,30,2727,525,2.7759,1.059047619,4.167619048,5.194285714,11.82627528
7937,30,3412,649,2.8095,1.004622496,4.061633282,5.257318952,11.68097905
7938,17,3868,1117,2.5978,1.045658013,4.316920322,3.462846911,11.86990036
7939,33,1229,393,5.3889,1.043256997,6.078880407,3.127226463,12.36691517
7940,35,685,279,4.2,0.903225806,4.498207885,2.455197133,12.33226467
7941,44,1277,462,4.3194,1.106060606,5.764069264,2.764069264,12.20356952
7942,43,837,350,3.0405,1.014285714,4.665714286,2.391428571,12.14419724
7943,45,735,295,4.6765,1.016949153,5.444067797,2.491525424,12.19804047
7944,45,645,256,4.4,1,5.15625,2.51953125,12.25247902
7945,45,919,344,3.5833,0.997093023,5.424418605,2.671511628,12.20707215
7946,44,985,319,4.3942,0.987460815,5.206896552,3.087774295,12.29910751
7947,43,1071,396,5,0.964646465,5.313131313,2.704545455,12.24961095
7948,44,745,233,4.625,1.103004292,6.163090129,3.197424893,12.27092362
7949,44,538,213,4.8667,1.098591549,5.990610329,2.525821596,12.29362554
7950,44,799,283,5.084,0.957597173,5.67844523,2.823321555,12.27419847
7951,36,827,311,4.8942,1.003215434,5.073954984,2.659163987,12.17612877
7952,34,1385,386,4.4934,1.069948187,6.225388601,3.588082902,12.27279628
7953,33,1634,467,3.0114,1.117773019,4.668094218,3.498929336,12.02574909
7954,33,1673,571,3.0685,0.966725044,4.1558669,2.929947461,12.11066246
7955,32,1363,478,2.6406,0.985355649,3.878661088,2.851464435,11.96208843
